time/s	<I>/mA	Ewe/V	
30/08/2025 17:30:17.7251	9,737921780794845E-002	-2,0353077E-003
30/08/2025 17:30:18.7251	9,643391663134093E-002	-2,1881063E-003
30/08/2025 17:30:19.7251	9,582978274673226E-002	-2,1117069E-003
30/08/2025 17:30:20.7251	9,711913970857844E-002	-2,0544075E-003
30/08/2025 17:30:21.7251	1,008697793409228E-001	-2,1117069E-003
30/08/2025 17:30:22.7251	1,064051822289824E-001	-2,1117069E-003
30/08/2025 17:30:23.7251	1,008975081086156E-001	-2,0544075E-003
30/08/2025 17:30:24.7251	9,584864699244489E-002	-2,0735073E-003
30/08/2025 17:30:25.7251	9,565713053047653E-002	-2,0735073E-003
30/08/2025 17:30:26.7251	9,425312093198301E-002	-2,1881063E-003
30/08/2025 17:30:27.7251	9,592429567873477E-002	-2,1499067E-003
30/08/2025 17:30:28.7251	9,739413083940743E-002	-2,1308069E-003
30/08/2025 17:30:29.7251	9,651036297380911E-002	-2,0162079E-003
30/08/2025 17:30:30.7251	9,605598941147320E-002	-2,1690065E-003
30/08/2025 17:30:31.7251	9,489732968658209E-002	-2,1117069E-003
30/08/2025 17:30:32.7251	9,586673823744052E-002	-2,1690065E-003
